request_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
req_004769,130000,1,1,2,28,1,0,0,-1,-1,0,43964,50881,35398,45741,46566,42157,5220,29795,12616,18350,38873,37132
req_004770,110000,1,2,2,28,0,0,0,0,1,0,38885,34719,64904,43838,40321,42179,9698,25965,10357,24626,4482,29053
req_004771,70000,2,3,2,25,0,0,0,-1,-1,-1,23446,23966,20084,22525,22821,17061,21214,20604,19152,16088,13759,10773
req_004772,110000,1,2,2,26,0,0,0,0,1,2,69096,77314,59154,95580,70141,66363,18441,35194,45504,65724,2846,5881
req_004773,50000,1,2,2,28,0,0,0,0,0,-2,6902,7299,5599,5824,6380,0,4906,5475,3729,625,4026,0
req_004774,80000,2,2,1,26,0,0,0,0,2,1,23418,25525,19102,28837,28910,22994,18670,13659,3163,25711,414,4434
req_004775,30000,2,2,2,27,0,-1,-2,-1,-1,-1,7293,10982,0,7551,8947,6144,4220,1406,0,6691,3021,2413
req_004776,40000,1,1,1,27,1,-2,1,1,1,2,24818,0,23505,20413,24488,19443,5098,0,976,2441,1218,6648
req_004777,30000,2,2,2,27,1,1,2,0,0,0,16540,21550,20518,17217,14149,18927,3516,2008,1386,13762,8061,17507
req_004778,30000,2,2,2,28,0,-1,0,-2,0,0,11362,12536,14096,0,11646,14575,10455,6979,5605,0,7172,5721
req_004779,40000,2,1,2,25,0,1,1,1,1,3,26681,23859,25832,25071,22307,23388,6706,8328,1926,3225,1253,150
req_004780,30000,2,1,2,29,0,-1,-1,-1,0,-2,20195,19953,17759,20195,16031,0,15178,18743,15565,19509,8665,0
req_004781,130000,2,3,2,29,0,-2,0,-2,1,1,30690,0,26800,0,18889,25390,17733,0,25013,0,75,997
req_004782,230000,2,2,1,24,0,0,0,0,0,-2,178642,155517,170815,152059,126692,0,128055,30392,156629,84473,34328,0
req_004783,30000,1,2,1,28,1,1,2,2,2,1,12733,10041,10497,12875,10735,11543,519,536,54,243,2040,2430
req_004784,30000,2,2,1,25,0,0,0,0,1,-2,1047,1277,1425,1133,931,0,977,341,486,906,26,0
req_004785,140000,1,2,1,28,0,-2,-1,-1,0,0,97949,0,86767,79677,103087,100028,34572,0,55658,63051,35096,70429
req_004786,250000,2,1,2,27,-1,0,0,0,0,-1,29146,28601,28732,28997,23976,31270,3162,25391,16194,23264,20357,17094
req_004787,150000,1,3,2,22,0,-2,-1,-1,0,-1,66031,0,51037,51076,42335,37191,41145,0,45999,18387,40983,13133
req_004788,90000,1,3,2,24,1,0,0,0,1,2,64124,74562,64506,63955,62006,54957,791,52755,40477,32993,10671,2686
req_004789,50000,1,3,1,24,0,0,1,0,1,2,6034,4897,5482,4527,4954,4984,5779,3355,61,2527,376,243
req_004790,50000,2,2,2,29,0,0,-1,0,0,1,7775,9624,10509,9788,10721,8849,5461,8562,7707,1348,5631,520
req_004791,220000,2,2,2,26,0,0,-2,-1,0,0,21439,14623,0,16889,15945,16744,13114,8798,0,10952,11085,9908
req_004792,60000,2,1,1,26,0,-1,0,0,0,-1,8529,9260,10290,8758,11060,8122,5436,7571,8992,8293,5174,5835
req_004793,140000,2,1,1,26,0,1,-2,0,0,-1,67825,51400,0,67271,55500,55689,30919,6763,0,19958,16901,17845
req_004794,40000,2,1,2,28,0,0,0,-1,0,0,10997,10854,9647,12145,10912,8665,10958,9148,6555,5010,8473,2932
req_004795,250000,2,1,1,24,0,0,0,-1,-1,-1,65530,61373,60680,42268,42691,41728,47895,17327,23801,40573,32705,34420
req_004796,100000,1,1,1,27,-1,-2,-1,-1,-1,-1,2796,0,2565,2226,2219,2077,1412,0,2279,1053,1133,1491
req_004797,100000,2,1,2,23,0,0,0,0,-1,0,26460,25061,22164,23888,19154,22886,10331,9817,13197,21172,12425,15350
req_004798,110000,1,2,2,25,0,0,-1,-1,0,0,66633,59983,54665,60028,54212,64673,42554,54690,30094,53031,17441,47866
req_004799,80000,1,2,1,25,1,0,0,0,0,0,21867,24025,22085,17587,19989,21073,71,18739,17259,12925,11020,18035
req_004800,540000,2,3,2,26,-2,0,-2,0,0,0,0,87089,0,84917,79738,88474,0,26486,0,19904,35429,20691
req_004801,140000,1,2,1,27,0,0,-1,-1,-1,-1,87735,116728,65100,108431,90882,88116,34977,92838,64015,93598,82213,29579
req_004802,270000,2,3,2,24,-1,0,0,1,0,0,18381,17049,18807,20862,19815,18140,15295,11419,8671,1040,16131,6779
req_004803,70000,2,2,2,23,2,1,0,2,0,0,41594,44195,38634,45593,43152,45024,5314,13577,32084,4562,33451,20592
req_004804,60000,2,2,2,26,-2,1,1,1,0,0,0,40441,51014,45682,46083,33473,0,291,712,611,18981,28618
req_004805,60000,2,3,1,29,-1,-1,-1,-1,-1,0,47123,40440,36402,39022,31487,40413,15539,19576,18125,35743,16496,21635
req_004806,90000,1,2,2,28,0,1,1,2,3,3,9986,10105,11317,9731,11586,7969,6310,349,195,90,234,166
req_004807,50000,2,1,2,26,0,-1,-1,0,-1,-1,7129,5299,6822,5039,8546,6047,4408,3297,4908,1095,2700,1732
req_004808,250000,2,2,2,27,-1,-2,0,-1,-1,0,69680,0,61796,63925,63006,56950,55401,0,61199,51671,11350,48650
req_004809,50000,2,2,1,26,1,1,-2,-2,0,-2,29701,24668,0,0,26891,0,3833,2327,0,0,21806,0
req_004810,190000,2,1,2,28,-1,-1,-1,-1,-1,-1,41997,45689,44890,40958,38483,42678,37866,19000,32189,26786,17327,32001
req_004811,50000,2,1,1,29,0,0,0,0,0,0,20417,25791,21243,19275,15435,21640,18407,10871,12547,15136,6205,18456
req_004812,200000,1,1,1,25,-1,-1,0,0,1,2,14554,11423,10501,13261,10283,11535,8424,6087,9695,7100,779,739
req_004813,140000,2,1,2,27,0,0,-2,-1,-1,-1,60735,73349,0,73040,85368,71368,35880,20752,0,10279,76002,36710
req_004814,110000,1,1,1,26,0,0,0,0,0,0,73875,65063,78203,82453,49228,80753,34677,46141,27661,70007,12967,46930
req_004815,130000,1,2,1,22,-2,0,1,0,0,1,0,21217,19341,20106,19593,19692,0,16653,158,11572,17700,329
req_004816,200000,2,3,1,28,0,0,0,1,0,1,30161,29374,18483,21702,25439,22728,23503,20676,7676,235,22498,2273
req_004817,180000,1,1,2,25,-1,-1,-1,-1,-1,-1,7325,8505,7703,7644,5639,6503,4595,7862,6577,6428,4153,5754
req_004818,70000,2,1,1,21,-1,-1,0,0,0,-2,18109,15511,17217,17766,16438,0,7981,13033,6302,1191,9723,0
req_004819,60000,1,2,2,25,0,0,-2,0,-2,-2,4237,4155,0,3640,0,0,1413,4009,0,2232,0,0
req_004820,70000,2,1,1,29,0,0,0,-2,0,0,49781,43177,36302,0,37656,38815,34110,13754,32309,0,29051,22257
req_004821,500000,2,2,1,23,2,0,0,0,-1,-1,260839,211756,276309,271351,229624,258815,19253,86738,235167,266443,173266,211928
req_004822,30000,1,2,2,29,-1,-1,-1,0,0,-2,10177,7234,6609,10701,7926,0,1852,5147,3013,5600,7493,0
req_004823,250000,2,2,1,28,0,0,-2,-2,-1,-1,34444,42505,0,0,26358,37499,27468,28112,0,0,19242,30903
req_004824,170000,1,1,2,24,-1,0,-1,-1,0,-2,64893,71137,70278,88681,70240,0,40551,60130,25598,55701,52431,0
req_004825,200000,2,1,2,29,0,0,0,0,1,0,95402,108762,83626,103417,89432,92890,24758,74366,70564,56792,11353,79969
req_004826,80000,2,2,2,29,0,0,-1,-1,-1,-1,29985,36952,33010,40479,29497,31858,18665,34361,23545,27220,13286,28042
req_004827,50000,1,3,1,28,0,0,1,0,0,0,2688,2576,3013,2431,2468,1434,1049,1691,284,1543,1414,537
req_004828,190000,2,1,1,26,2,1,-1,0,0,0,144776,116026,151270,141778,86481,137028,1252,7054,88213,82564,27619,121846
req_004829,170000,1,1,2,27,-1,-2,0,0,0,0,32312,0,33807,36353,34709,42692,19511,0,22037,24953,23324,38772
req_004830,90000,1,1,2,27,0,0,0,1,0,0,37370,31410,33353,36359,29211,35387,23804,10977,13509,323,22322,24368
req_004831,30000,2,2,2,22,-1,-1,0,0,1,3,14835,15895,12578,16664,11053,11943,2064,7729,3867,8667,1734,3284
req_004832,130000,2,2,2,28,-1,-1,0,0,-2,-1,9414,9753,6890,6489,0,8917,6402,4706,3063,4707,0,7250
req_004833,310000,1,1,1,29,0,0,0,1,0,0,116925,118519,110614,108870,100357,118435,103583,95065,101653,3607,51147,74000
req_004834,360000,1,1,2,26,0,0,0,0,-1,0,128007,139090,119418,126010,133597,163635,59380,116516,99417,96949,111936,96852
req_004835,90000,2,1,2,24,0,0,0,-2,0,-1,17047,15240,14255,0,18724,16221,12375,11178,4770,0,12370,14805
req_004836,330000,2,2,2,27,0,0,-1,-1,0,-1,108148,135422,112465,145904,127037,127250,9591,42115,92364,103652,36264,15362
req_004837,20000,2,2,1,24,0,1,0,-1,0,1,934,907,737,926,867,1063,896,19,579,457,638,46
req_004838,50000,1,1,2,26,0,-1,0,-1,0,-1,5656,5069,5270,3343,3708,4208,845,2192,3455,2012,1605,2054
req_004839,230000,2,1,1,26,0,0,-1,-1,0,0,60515,74339,57069,85439,68897,76123,25183,39765,34948,52306,56240,29544
req_004840,30000,2,1,2,23,2,1,1,0,0,0,9155,10384,8604,10810,8291,8994,3558,4249,666,7282,6879,4474
req_004841,200000,2,2,1,25,0,-2,0,0,-2,1,70091,0,82541,94936,0,118378,60666,0,77751,66190,0,33826
req_004842,70000,2,2,1,29,0,0,0,0,-2,0,51408,48424,46928,52148,0,35131,35207,34405,44868,42803,0,20485
req_004843,140000,2,1,2,29,1,0,0,0,0,0,46713,48601,44850,45210,40372,40219,1414,24724,24589,18001,32679,19503
req_004844,280000,2,1,2,22,0,0,0,0,0,-1,170522,120990,171573,163365,154000,153021,161585,35814,145984,78004,87585,17129
req_004845,140000,2,3,2,29,0,-1,0,0,-2,1,92819,85751,130952,93537,0,86669,55342,56006,60511,55716,0,7099
req_004846,100000,1,1,2,22,1,0,2,2,1,1,25631,39079,36051,38140,39067,37295,5512,24921,8880,1665,8240,2245
req_004847,70000,1,3,2,23,1,1,1,1,0,0,43220,43599,39220,27375,41755,46026,4922,974,3988,1441,41195,42683
req_004848,40000,1,2,1,25,0,0,0,0,2,1,986,1661,1431,1714,1772,1189,841,1094,973,1498,56,460
req_004849,60000,1,1,1,24,-2,0,0,0,-1,-1,0,18281,19656,23803,15457,24124,0,10463,7433,19792,14986,22606
req_004850,30000,1,2,2,29,0,1,2,1,2,-2,2625,2925,2712,3468,2679,0,1667,1186,122,21,351,0
req_004851,100000,1,1,2,21,0,0,0,-1,0,0,70144,57731,59836,65702,51451,50085,46753,13304,20783,16099,15527,36150
req_004852,110000,1,2,2,25,-2,-1,0,0,0,0,0,52419,51589,50320,46125,46592,0,15678,40960,29293,24803,41637
req_004853,50000,1,2,2,29,0,1,0,1,0,0,27134,22889,30309,31666,29002,23331,25627,2997,13516,896,17647,21555
req_004854,70000,2,1,1,26,1,1,1,1,2,1,32445,45989,47997,56203,40902,35025,2012,384,1270,4328,5947,409
req_004855,80000,2,3,2,27,0,0,0,0,0,0,17688,25293,18032,19002,20876,26221,3955,20427,14937,18599,12558,24776
req_004856,100000,1,2,1,24,1,0,0,1,2,1,71103,72963,76579,78024,67932,72079,17576,62825,61534,2540,3663,3103
req_004857,40000,2,1,2,24,0,0,0,2,1,-2,28104,24226,29878,27950,28657,0,16519,8733,26107,4888,3472,0
req_004858,310000,2,1,1,24,-1,-1,-1,-1,-1,-1,31565,31607,31545,26064,22390,18312,7995,10425,30677,14665,14178,9926
req_004859,40000,1,3,1,27,-1,0,0,0,-2,0,9579,8444,8945,9568,0,9921,9240,4670,2946,6719,0,3904
req_004860,300000,1,1,2,26,-1,-1,-1,-1,-1,-1,116864,85316,89204,99687,87137,58874,115187,44969,84928,88835,58473,51128
req_004861,100000,1,2,2,25,1,1,1,0,0,2,32426,29910,33072,28740,37674,38451,3527,926,5618,24362,29894,324
req_004862,120000,2,2,2,23,-1,0,-1,-1,0,0,74120,74666,44147,53791,50393,54717,11555,61425,14594,42071,25357,18928
req_004863,140000,1,2,1,29,-2,1,-2,1,0,0,0,4535,0,3318,4567,4055,0,1255,0,358,3255,3405
req_004864,120000,2,1,1,26,-1,0,0,0,-1,0,2677,2529,2451,2551,3405,2282,2089,2315,729,2196,2360,1799
req_004865,160000,1,1,2,27,-1,-1,-1,-1,-1,0,43621,38273,49343,50052,39677,44771,37139,16712,32541,24722,8828,3707
req_004866,180000,2,1,2,23,0,1,0,0,0,0,27678,27388,20722,26439,20010,22972,25052,2484,6977,23861,7271,15873
req_004867,110000,1,1,1,26,-2,0,0,1,1,-2,0,89352,66107,83064,95905,0,0,17333,55472,9,8232,0
req_004868,170000,1,1,1,23,0,-1,0,0,0,0,67151,86068,95573,83721,90146,82810,43980,73468,86512,45793,57838,68002
req_004869,70000,1,2,2,29,0,-1,-1,0,0,0,42665,41117,38130,43376,54075,37189,9918,21724,32715,34612,29818,32440
req_004870,70000,1,2,2,26,0,1,0,0,0,0,27199,24229,23935,30441,24988,24763,16237,4277,19561,29027,9532,13162
req_004871,130000,1,1,1,29,3,1,2,3,0,0,96373,79286,100993,98949,79630,76485,17499,9640,2750,4082,42852,59964
req_004872,50000,2,2,1,26,-2,-1,-1,-1,0,0,0,11577,12564,10347,12534,7963,0,8276,9182,7568,7068,6712
req_004873,170000,1,1,2,25,1,1,-1,0,0,-1,69121,73315,85008,68089,65157,66884,12123,9662,39922,25226,47968,28333
req_004874,100000,2,2,1,25,-2,0,1,0,-1,0,0,52976,54554,46123,48249,36872,0,44185,8290,30770,32067,36485
req_004875,150000,2,2,2,25,0,0,0,0,0,0,19921,20913,24846,19755,19004,20182,13892,7301,19876,11359,10647,18654
req_004876,100000,2,1,2,21,-2,1,0,-2,-1,0,0,76186,89582,0,76505,90706,0,1552,48357,0,37406,51894
req_004877,270000,1,1,2,27,-1,-1,-1,-1,-1,-1,93297,129058,126254,116218,114651,110374,91080,43294,65746,28545,70483,56845
req_004878,250000,2,1,1,25,0,1,0,-1,-1,-1,169211,152813,130174,137499,130189,172934,140486,469,113110,73431,98620,43484
req_004879,250000,1,1,2,28,0,-1,-1,0,-1,-1,21869,20791,19577,19251,16892,16730,17486,10741,4659,18430,13571,6179
req_004880,70000,1,3,1,26,-2,-2,0,-2,0,0,0,0,37755,0,51849,38969,0,0,20453,0,27944,33297
req_004881,140000,2,2,2,28,0,-1,-1,-1,-1,-1,27666,22581,14933,22627,25509,19448,10528,13569,10486,12714,15640,11833
req_004882,100000,1,2,1,29,-1,-1,-2,0,-1,-1,17267,19033,0,20206,16138,16661,3722,16077,0,5336,7939,8854
req_004883,180000,1,2,1,24,0,0,1,-2,0,0,137352,128789,155780,0,133974,180158,108588,95076,1117,0,73727,123547
req_004884,80000,2,1,2,27,0,1,0,-2,0,0,23307,28110,13360,0,25623,28313,21654,2636,1478,0,13168,8927
req_004885,160000,2,1,1,29,0,-1,0,0,0,0,14084,12803,13191,12795,14812,10036,10991,10577,5393,3944,11301,3108
req_004886,80000,2,2,2,26,0,1,2,0,0,0,20405,15677,15179,20467,15315,19277,11897,1669,113,4488,8152,10006
req_004887,180000,1,3,2,29,-2,-1,0,-1,-1,-1,0,10003,9679,8886,9216,7399,0,3434,6575,3779,6903,4229
req_004888,70000,1,1,2,27,1,0,0,0,0,-2,28250,22690,21670,27918,24522,0,6365,15693,16074,5765,11757,0
req_004889,260000,1,1,1,23,-2,0,0,-1,-2,-1,0,52463,28990,41164,0,44299,0,28946,22816,14746,0,33434
req_004890,80000,1,2,2,29,-2,0,0,0,0,0,0,19919,28730,26175,24294,25173,0,18603,16322,21547,16571,18774
req_004891,90000,1,1,2,28,-2,0,0,0,0,-1,0,55461,57442,54583,56835,46426,0,32162,43432,48664,18128,30767
req_004892,60000,1,2,1,23,0,0,2,1,0,0,19796,15967,14110,15555,15965,15691,14462,3825,4048,2165,6790,5559
req_004893,110000,1,2,2,26,-2,-1,0,0,0,0,0,8313,7761,6308,6931,5816,0,3992,4685,2252,5571,4360
req_004894,160000,2,4,2,23,0,0,1,1,1,0,13881,12912,16083,12649,12397,12676,10624,7984,291,1088,101,9789
req_004895,100000,1,2,1,29,0,0,0,-2,0,0,30612,28544,29171,0,26124,32310,16111,15434,13291,0,24470,13628
req_004896,60000,2,2,1,25,-2,1,0,1,0,0,0,24720,19639,18300,16727,16848,0,2785,8752,2627,14909,4836
req_004897,20000,1,2,1,26,2,8,2,0,-2,0,9066,9093,7266,9683,0,6291,303,1402,725,6681,0,3075
req_004898,90000,2,1,1,29,2,2,1,1,1,2,45185,47884,44884,55202,54541,40254,3760,6267,4244,16992,286,875
req_004899,110000,1,1,2,24,-1,0,-1,-1,0,-1,25082,23620,27839,21168,21503,17972,2765,11816,16828,18020,18840,16449
req_004900,280000,2,2,2,28,-2,-1,-1,0,0,-1,0,34172,31254,28543,40411,35321,0,28876,13353,18873,30189,18362
req_004901,60000,2,1,2,27,1,1,1,1,1,1,40329,35087,38702,42770,34305,34417,7013,5304,3584,11246,220,3678
req_004902,130000,2,2,2,26,-1,-1,-1,0,0,0,87105,103083,100318,93206,85545,84771,48727,78056,45450,32106,37266,45102
req_004903,50000,2,3,1,29,0,0,-2,2,8,8,17039,27275,0,21540,19530,23522,12987,14207,0,485,710,6558
req_004904,100000,2,2,1,29,0,0,0,-2,1,0,17658,13229,15544,0,15642,16995,10651,10310,13052,0,392,15680
req_004905,110000,2,2,1,28,-1,0,-1,-1,-1,0,48485,49628,37808,40069,50199,53813,29784,25399,25964,16455,15930,46326
req_004906,130000,2,2,1,28,0,0,-1,-2,0,0,119441,80716,125091,0,141406,100685,97550,33931,50825,0,105996,44667
req_004907,50000,2,1,2,26,0,0,0,0,-1,-2,32040,23407,28770,22580,32541,0,24295,11465,25959,5406,12583,0
req_004908,120000,2,3,1,27,0,0,0,0,0,0,12181,10345,10957,7762,11961,10435,10730,4536,9605,6616,4668,1424
req_004909,130000,1,1,2,26,0,0,0,0,1,3,9381,10769,7596,6836,10652,13086,6409,5755,4133,1574,515,522
req_004910,70000,2,2,2,28,1,-2,2,2,1,2,53516,0,70823,87003,62872,71217,8782,0,1347,127,5266,1537
req_004911,150000,2,3,2,23,0,0,0,0,0,0,12981,14742,12641,10835,16210,13218,8121,7053,6776,4760,8083,8245
req_004912,160000,1,2,3,28,1,0,0,0,0,1,56352,42759,55592,42279,54135,42678,5835,22190,36220,39356,30480,3248
req_004913,90000,1,2,2,23,0,0,-1,-2,-2,-1,32328,36812,32330,0,0,28357,22699,20586,29363,0,0,22389
req_004914,100000,2,2,2,26,0,0,-1,-1,-1,-1,1280,1422,1475,1422,1360,1288,503,694,1045,1057,635,1251
req_004915,30000,1,1,1,27,2,2,0,0,0,0,17864,18594,18333,14194,16918,14369,135,864,13754,13471,13125,6004
req_004916,110000,2,2,2,26,-1,-2,1,0,0,0,17618,0,17014,18862,14215,19423,11850,0,1420,16757,10826,1449
req_004917,280000,1,1,2,29,2,2,2,-2,1,0,109937,116651,136873,0,94813,100675,6281,2791,10075,0,13857,54228
req_004918,20000,1,1,2,29,0,-2,0,0,0,-2,6164,0,3538,4570,3876,0,3954,0,1682,2849,3382,0
req_004919,80000,1,2,1,23,-1,0,0,2,2,-2,27575,35924,30471,32245,30419,0,14435,23101,18150,605,23,0
req_004920,110000,2,2,1,26,0,1,-2,0,0,-1,1924,1693,0,1936,1613,1759,1128,122,0,1132,213,1615
req_004921,40000,2,2,2,27,-1,0,0,-1,-1,-1,4875,6343,5305,6455,4516,5104,3200,5028,2497,6102,3608,4501
req_004922,170000,1,2,2,29,0,-2,0,0,0,1,6287,0,6580,6347,7547,5544,2812,0,3156,4936,4566,47
req_004923,110000,2,2,1,24,0,1,1,-2,0,0,43336,43007,42878,0,41208,36133,20003,2978,938,0,21017,23090
req_004924,60000,2,1,1,25,-2,0,0,0,-1,-1,0,5520,4968,5284,4364,3615,0,1823,3592,4599,3160,1591
req_004925,30000,1,2,2,27,1,1,1,1,2,0,13613,12417,11964,10292,11696,12231,2204,1792,1123,952,1319,3797
req_004926,60000,2,2,1,28,0,0,0,0,2,-2,24963,28707,18761,24334,18879,0,17102,19202,16277,20062,28,0
req_004927,80000,2,3,1,26,2,1,-2,0,0,0,26951,22333,0,19903,19747,18204,846,1168,0,9100,14845,6784
req_004928,170000,1,1,1,27,0,0,0,0,0,0,16592,18754,20032,16442,15171,18734,11266,10815,5921,9710,13937,11808
req_004929,190000,1,2,1,27,0,-2,-1,-2,0,0,37591,0,72009,0,50311,41619,21887,0,62796,0,17848,39326
req_004930,40000,2,2,2,28,0,-1,-2,0,1,1,5822,6421,0,5255,4355,5230,2779,1513,0,4233,150,258
req_004931,40000,1,3,1,24,-1,0,0,0,0,0,11484,15705,11191,10614,11085,11344,10308,10233,5630,4655,6668,8484
req_004932,100000,1,2,2,29,0,0,0,0,0,-1,35272,42574,33073,43274,30633,32050,20229,32207,29054,31317,12831,6006
req_004933,30000,2,2,2,26,0,-1,-1,0,0,0,4775,4552,3125,2723,3455,2991,2084,3227,1300,2128,2519,434
req_004934,150000,1,2,2,23,1,0,-2,1,1,0,72575,69032,0,60377,65444,75618,3045,39818,0,4055,1008,16754
req_004935,140000,1,1,2,25,-1,0,1,1,1,-2,9927,11019,9776,7886,7456,0,7850,5234,130,212,777,0
req_004936,390000,2,1,2,24,0,0,1,0,0,-1,143165,127157,185135,152293,166642,190687,82510,116709,12526,31290,54224,185071
req_004937,100000,2,2,1,26,0,0,1,1,-2,0,25529,25446,18726,21430,0,22694,14265,18176,4471,2204,0,7077
req_004938,110000,2,3,1,22,1,1,1,1,3,3,32698,34946,44188,34116,34981,33588,430,768,57,13392,4911,7400
req_004939,100000,2,2,1,28,-2,1,0,-2,0,0,0,29652,29919,0,31895,35466,0,437,25946,0,18556,21881
req_004940,270000,2,2,2,29,1,0,0,-1,-1,-1,226932,191603,250463,191747,213320,210045,8878,61632,75678,97358,180130,39660
req_004941,170000,1,3,2,28,0,0,0,-2,2,2,121863,127936,104676,0,104182,76473,98484,94897,82225,0,1516,2418
req_004942,150000,2,1,1,27,0,-1,-1,-1,-1,-1,41216,43465,39532,51063,41941,46136,21878,36585,11756,44974,33247,33191
req_004943,240000,2,1,1,28,0,0,0,0,1,0,129344,124748,108078,94837,115385,105500,129248,123138,19762,38361,4202,99926
req_004944,90000,2,1,2,28,1,0,0,0,0,0,43895,44680,43706,47493,54795,44365,13667,13434,17578,46453,10655,22773
req_004945,80000,1,1,2,28,0,0,0,0,0,-2,25318,21567,22113,17476,21537,0,23910,20574,18025,11389,16603,0
req_004946,40000,1,2,2,25,-2,0,0,0,-2,0,0,8884,10222,9912,0,9209,0,8577,4589,3455,0,8567
req_004947,110000,2,1,2,27,1,0,1,1,0,0,37326,52105,46721,50856,46102,51261,5123,15039,148,3038,39473,6636
req_004948,50000,1,2,1,26,0,-1,-1,0,-1,0,10567,8877,9659,8824,8377,7202,7359,7140,4367,5445,4385,3573
req_004949,80000,1,1,2,27,0,0,0,0,0,1,23863,19340,20397,19855,18708,12355,21635,15159,2387,14493,6158,1519
req_004950,90000,1,2,2,25,1,1,1,0,0,0,61332,50648,39577,35892,51516,45383,11940,1257,6642,18788,42448,43497
req_004951,80000,1,2,2,23,-1,-1,-1,-1,-1,0,23554,26259,21147,25169,19853,21240,17659,15037,18430,10688,18490,13254
req_004952,80000,1,1,2,29,2,2,-2,0,0,0,28822,30507,0,26858,33663,21101,115,3467,0,20012,12903,12646
req_004953,90000,2,2,2,26,-1,0,-1,-1,-1,-1,6416,6077,8270,6049,6695,6427,2702,5714,8128,690,5179,4100
req_004954,40000,2,2,1,27,0,0,1,1,0,-2,2749,2759,3295,2442,3982,0,1341,271,33,17,365,0
req_004955,50000,2,1,1,26,0,0,-1,0,0,0,3649,4294,5495,3616,3905,3963,2450,1492,2636,2489,899,2181
req_004956,200000,2,3,1,26,0,0,0,-1,-1,-1,69485,78234,73339,76760,80850,87566,63793,71408,36020,67200,65572,36807
req_004957,90000,2,2,1,28,0,-1,-1,-1,-1,-1,6388,6672,6560,6789,6620,6239,4472,2932,5491,3963,3568,4269
req_004958,20000,2,1,2,29,0,1,2,1,2,2,6396,7870,10358,8223,8315,7846,1945,1432,2780,162,1712,926
req_004959,80000,1,1,1,27,1,1,0,1,0,0,19483,25393,22313,19893,18789,13986,2444,1216,12741,87,16117,843
req_004960,140000,2,2,2,24,0,1,-2,0,0,-1,21959,20780,0,20746,15372,14313,16343,6331,0,7504,14153,8199
req_004961,50000,1,3,1,26,0,-1,0,0,1,3,12577,14847,9879,14416,13560,14208,5445,13358,6940,9536,22,1147
req_004962,70000,1,1,2,25,2,0,0,0,0,0,44494,42122,43935,45737,41881,28860,83,36920,28022,39220,9793,6107
req_004963,200000,2,3,2,28,0,0,-1,-1,-1,0,48489,47147,44803,46421,44236,46494,31039,8750,24676,9247,31920,28502
req_004964,260000,1,4,2,23,1,0,0,0,0,-1,128991,140281,171659,161952,149132,113767,18269,101859,136539,88173,119838,75617
req_004965,90000,2,2,1,28,1,2,1,1,1,0,28804,34422,32865,22522,29422,24626,3419,1640,1538,1666,186,5148
req_004966,510000,2,2,1,28,3,2,-2,1,1,1,322792,333398,0,276770,261019,276099,5783,24306,0,4535,63932,673
req_004967,60000,2,2,2,25,0,1,1,0,0,0,12831,12858,10785,11498,9751,10626,11520,243,2323,7970,6513,8509
req_004968,210000,2,2,2,27,0,0,0,0,-1,-1,113983,86730,109395,85198,113905,85566,86074,72801,75811,82799,98158,59603
req_004969,160000,2,1,2,22,0,0,0,0,1,1,24804,24228,30807,19641,23597,22282,17380,3775,25719,15527,2021,3893
req_004970,60000,2,2,1,27,0,0,1,0,0,1,14827,13452,13170,15223,14800,15060,12890,7294,211,10025,8437,4218
req_004971,70000,2,3,1,29,1,1,1,0,0,0,49364,37729,66449,49667,41622,51198,4858,116,15367,15565,18266,34829
req_004972,20000,2,2,2,29,0,0,-2,0,0,0,10790,6089,0,8102,7207,8881,8662,2997,0,4634,6427,3360
req_004973,210000,2,1,1,28,0,0,1,1,0,0,36961,33982,41232,32949,27143,30519,25584,22045,8286,986,9985,27857
req_004974,410000,1,2,2,28,-2,2,1,1,0,0,0,116034,122946,124276,143014,86321,0,11777,7576,4305,107137,65076
req_004975,120000,2,2,3,26,0,0,0,0,-2,0,1570,1331,1282,1545,0,1407,1349,1259,688,523,0,1262
req_004976,90000,2,2,1,29,-2,-1,-1,-1,-1,-1,0,70387,64825,64086,55571,49327,0,65929,51431,41450,37048,20323
req_004977,140000,2,3,2,25,0,0,-1,0,-1,-1,1570,1285,1749,1524,1097,1316,1281,884,414,1351,263,1118
req_004978,90000,2,1,1,26,3,2,2,2,0,-1,47111,45520,35896,37405,35518,38434,14387,1713,1242,3079,10195,20543
req_004979,80000,2,1,2,27,1,-2,0,0,0,0,26884,0,27497,19273,18701,22557,173,0,11604,5581,13819,21640
req_004980,60000,2,2,2,27,0,0,-1,-1,-1,-2,32833,37033,30647,33614,37352,0,26643,24555,15218,21046,20897,0
req_004981,80000,2,1,2,29,0,-1,-2,-1,-1,-1,60348,50339,0,51431,53422,47676,43016,25438,0,32409,26524,38562
req_004982,330000,2,1,1,28,0,2,1,1,2,1,80689,112263,110844,93997,77892,97102,62317,11175,5919,729,11379,3731
req_004983,270000,2,1,1,27,0,0,-1,0,-1,-1,112862,156626,114784,114831,115346,122383,94545,68673,51912,51066,46397,39209
